ID_FILE_1,SOLVING_TIME_DEFAULT,SOLVING_TIME_CUSTOM
110_Enumerate_Alternative_Full_2_DEFAULT_27416_Un-2-doublev-15,0.2,1.51
13_Enumerate_Alternative_Full_1_DEFAULT_29690_Un-2-doublev-9,0.2,0.04
37_Enumerate_Alternative_Full_1_DEFAULT_3380_Un-2-doublev-9,0.2,0.04
104_Enumerate_Alternative_Full_2_DEFAULT_22564_Un-2-doublev-12,0.2,0.05
70_Enumerate_Alternative_Full_1_DEFAULT_28975_2-doublev-15,0.2,0.04
117_Enumerate_Alternative_Full_3_DEFAULT_15838_2-doublev-24,0.2,0.11
119_Enumerate_Alternative_Full_2_DEFAULT_31792_2-doublev-12,0.2,0.01
113_Enumerate_Alternative_Full_2_DEFAULT_70_2-doublev-15,0.21,0.03
80_Enumerate_Alternative_Full_2_DEFAULT_32737_2-doublev-15,0.21,0.01
73_Enumerate_Alternative_Full_1_DEFAULT_5107_2-doublev-21,0.21,0.56
91_Enumerate_Alternative_Full_1_DEFAULT_13383_2-doublev-12,0.21,0.01
59_Enumerate_Alternative_Full_2_DEFAULT_16281_Un-2-doublev-12,0.22,0.04
87_Enumerate_Alternative_Full_3_DEFAULT_14775_Un-2-doublev-12,0.22,0.03
28_Enumerate_Alternative_Full_1_DEFAULT_11547_2-doublev-18,0.22,0.16
16_Enumerate_Alternative_Full_1_DEFAULT_26740_2-doublev-21,0.22,0.04
110_Enumerate_Alternative_Full_2_DEFAULT_27416_2-doublev-24,0.23,0.21
100_Enumerate_Alternative_Full_1_DEFAULT_30414_2-doublev-12,0.23,0.01
117_Enumerate_Alternative_Full_3_DEFAULT_15838_2-doublev-12,0.24,0.01
117_Enumerate_Alternative_Full_3_DEFAULT_15838_Un-2-doublev-15,0.25,0.84
108_Enumerate_Alternative_Full_3_DEFAULT_16923_Un-2-doublev-12,0.25,0.07
115_Enumerate_Alternative_Full_1_DEFAULT_16699_Un-2-doublev-12,0.25,0.04
74_Enumerate_Alternative_Full_2_DEFAULT_10838_Un-2-doublev-12,0.25,0.04
8_Enumerate_Alternative_Full_2_DEFAULT_26796_Un-2-doublev-12,0.25,0.19
73_Enumerate_Alternative_Full_1_DEFAULT_5107_2-doublev-18,0.25,0.1
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-doublev-21,0.25,0.33
22_Enumerate_Alternative_Full_1_DEFAULT_16849_2-doublev-21,0.25,0.17
5_Enumerate_Alternative_Full_2_DEFAULT_22084_2-doublev-12,0.25,0.14
111_Enumerate_Alternative_Full_3_DEFAULT_21083_Un-2-doublev-15,0.26,0.12
117_Enumerate_Alternative_Full_3_DEFAULT_15838_Un-2-doublev-12,0.26,0.07
49_Enumerate_Alternative_Full_1_DEFAULT_6652_2-doublev-21,0.26,0.27
98_Enumerate_Alternative_Full_2_DEFAULT_32598_2-doublev-21,0.26,0.02
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-doublev-12,0.26,0.08
13_Enumerate_Alternative_Full_1_DEFAULT_29690_2-doublev-15,0.27,0.06
115_Enumerate_Alternative_Full_1_DEFAULT_16699_2-doublev-21,0.27,1.77
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-doublev-12,0.27,0.97
40_Enumerate_Alternative_Full_1_DEFAULT_14157_2-doublev-15,0.28,0.09
98_Enumerate_Alternative_Full_2_DEFAULT_32598_2-doublev-24,0.28,0.09
106_Enumerate_Alternative_Full_1_DEFAULT_8543_2-doublev-12,0.28,0
21_Enumerate_Alternative_Full_3_DEFAULT_717_2-doublev-12,0.28,0
120_Enumerate_Alternative_Full_3_DEFAULT_6602_Un-2-doublev-15,0.29,0.18
80_Enumerate_Alternative_Full_2_DEFAULT_32737_Un-2-doublev-12,0.29,0.33
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-doublev-15,0.29,0.06
44_Enumerate_Alternative_Full_2_DEFAULT_13524_2-doublev-18,0.29,0.08
107_Enumerate_Alternative_Full_2_DEFAULT_12158_2-doublev-12,0.29,0
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-doublev-12,0.29,0.04
109_Enumerate_Alternative_Full_1_DEFAULT_16687_Un-2-doublev-12,0.3,0.04
92_Enumerate_Alternative_Full_2_DEFAULT_2517_Un-2-doublev-12,0.3,0.05
119_Enumerate_Alternative_Full_2_DEFAULT_31792_2-doublev-15,0.3,0.02
13_Enumerate_Alternative_Full_1_DEFAULT_29690_2-doublev-18,0.3,0.06
44_Enumerate_Alternative_Full_2_DEFAULT_13524_2-doublev-24,0.3,0.06
106_Enumerate_Alternative_Full_1_DEFAULT_8543_Un-2-doublev-12,0.31,0.04
88_Enumerate_Alternative_Full_1_DEFAULT_2212_Un-2-doublev-12,0.31,0.12
19_Enumerate_Alternative_Full_1_DEFAULT_6751_2-doublev-15,0.31,0.01
5_Enumerate_Alternative_Full_2_DEFAULT_22084_2-doublev-24,0.31,0.53
88_Enumerate_Alternative_Full_1_DEFAULT_2212_2-doublev-12,0.31,0.04
102_Enumerate_Alternative_Full_3_DEFAULT_31417_Un-2-doublev-12,0.32,0.03
36_Enumerate_Alternative_Full_3_DEFAULT_20418_Un-2-doublev-12,0.32,0.04
45_Enumerate_Alternative_Full_3_DEFAULT_15622_Un-2-doublev-12,0.32,0.05
98_Enumerate_Alternative_Full_2_DEFAULT_32598_Un-2-doublev-12,0.32,0.05
37_Enumerate_Alternative_Full_1_DEFAULT_3380_2-doublev-21,0.32,0.07
45_Enumerate_Alternative_Full_3_DEFAULT_15622_2-doublev-21,0.32,0.02
102_Enumerate_Alternative_Full_3_DEFAULT_31417_2-doublev-24,0.32,0.07
105_Enumerate_Alternative_Full_3_DEFAULT_7051_Un-2-doublev-12,0.33,0.07
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-doublev-12,0.33,0.09
100_Enumerate_Alternative_Full_1_DEFAULT_30414_Un-2-doublev-12,0.34,0.07
21_Enumerate_Alternative_Full_3_DEFAULT_717_2-doublev-18,0.34,0.1
8_Enumerate_Alternative_Full_2_DEFAULT_26796_Un-2-doublev-15,0.35,2.33
101_Enumerate_Alternative_Full_2_DEFAULT_7830_Un-2-doublev-12,0.35,0.32
83_Enumerate_Alternative_Full_2_DEFAULT_4448_Un-2-doublev-12,0.35,0.04
99_Enumerate_Alternative_Full_3_DEFAULT_11310_Un-2-doublev-12,0.35,0.05
65_Enumerate_Alternative_Full_2_DEFAULT_26740_Un-2-doublev-12,0.36,0.11
74_Enumerate_Alternative_Full_2_DEFAULT_10838_2-doublev-15,0.36,0.01
67_Enumerate_Alternative_Full_1_DEFAULT_17876_Un-2-doublev-12,0.37,0.09
97_Enumerate_Alternative_Full_1_DEFAULT_32033_Un-2-doublev-12,0.37,0.11
58_Enumerate_Alternative_Full_1_DEFAULT_26985_2-doublev-15,0.37,0.08
59_Enumerate_Alternative_Full_2_DEFAULT_16281_2-doublev-15,0.37,0.01
35_Enumerate_Alternative_Full_2_DEFAULT_25977_Un-2-doublev-15,0.38,0.26
87_Enumerate_Alternative_Full_3_DEFAULT_14775_Un-2-doublev-15,0.38,0.07
76_Enumerate_Alternative_Full_1_DEFAULT_9373_Un-2-doublev-12,0.39,0.03
94_Enumerate_Alternative_Full_1_DEFAULT_13727_Un-2-doublev-12,0.39,0.1
64_Enumerate_Alternative_Full_1_DEFAULT_24318_2-doublev-24,0.4,1.2
113_Enumerate_Alternative_Full_2_DEFAULT_70_Un-2-doublev-12,0.41,0.04
34_Enumerate_Alternative_Full_1_DEFAULT_10456_Un-2-doublev-12,0.41,0.09
78_Enumerate_Alternative_Full_3_DEFAULT_5812_Un-2-doublev-12,0.41,0.1
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-doublev-15,0.41,0.31
29_Enumerate_Alternative_Full_2_DEFAULT_7260_2-doublev-21,0.41,0.05
37_Enumerate_Alternative_Full_1_DEFAULT_3380_2-doublev-24,0.41,0.07
28_Enumerate_Alternative_Full_1_DEFAULT_11547_Un-2-doublev-12,0.43,0.25
41_Enumerate_Alternative_Full_2_DEFAULT_69_2-doublev-15,0.43,0.01
106_Enumerate_Alternative_Full_1_DEFAULT_8543_2-doublev-24,0.43,0.1
56_Enumerate_Alternative_Full_2_DEFAULT_27702_2-doublev-15,0.44,0.01
9_Enumerate_Alternative_Full_3_DEFAULT_25434_Un-2-doublev-12,0.45,0.26
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-doublev-12,0.45,0.01
55_Enumerate_Alternative_Full_1_DEFAULT_2905_2-doublev-12,0.45,0
55_Enumerate_Alternative_Full_1_DEFAULT_2905_Un-2-doublev-12,0.46,0.07
115_Enumerate_Alternative_Full_1_DEFAULT_16699_2-doublev-18,0.46,0.04
52_Enumerate_Alternative_Full_1_DEFAULT_759_Un-2-doublev-12,0.48,0.14
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-doublev-15,0.48,0.03
67_Enumerate_Alternative_Full_1_DEFAULT_17876_2-doublev-18,0.48,0.12
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-doublev-15,0.49,0.04
44_Enumerate_Alternative_Full_2_DEFAULT_13524_2-doublev-21,0.49,0.12
82_Enumerate_Alternative_Full_1_DEFAULT_26645_Un-2-doublev-12,0.5,0.04
102_Enumerate_Alternative_Full_3_DEFAULT_31417_2-doublev-18,0.5,0.01
108_Enumerate_Alternative_Full_3_DEFAULT_16923_Un-2-doublev-15,0.51,0.27
34_Enumerate_Alternative_Full_1_DEFAULT_10456_2-doublev-18,0.52,0.12
112_Enumerate_Alternative_Full_1_DEFAULT_16567_Un-2-doublev-15,0.53,5.51
59_Enumerate_Alternative_Full_2_DEFAULT_16281_Un-2-doublev-15,0.53,0.3
44_Enumerate_Alternative_Full_2_DEFAULT_13524_Un-2-doublev-12,0.53,0.15
118_Enumerate_Alternative_Full_1_DEFAULT_2753_2-doublev-15,0.53,0.01
82_Enumerate_Alternative_Full_1_DEFAULT_26645_2-doublev-15,0.53,0.08
35_Enumerate_Alternative_Full_2_DEFAULT_25977_2-doublev-24,0.53,0.15
118_Enumerate_Alternative_Full_1_DEFAULT_2753_Un-2-doublev-12,0.54,0.01
31_Enumerate_Alternative_Full_1_DEFAULT_16017_Un-2-doublev-12,0.54,0.14
21_Enumerate_Alternative_Full_3_DEFAULT_717_2-doublev-15,0.54,0.17
9_Enumerate_Alternative_Full_3_DEFAULT_25434_2-doublev-18,0.54,0
70_Enumerate_Alternative_Full_1_DEFAULT_28975_2-doublev-24,0.54,0.12
74_Enumerate_Alternative_Full_2_DEFAULT_10838_Un-2-doublev-15,0.55,0.3
89_Enumerate_Alternative_Full_2_DEFAULT_9472_Un-2-doublev-12,0.55,0.05
32_Enumerate_Alternative_Full_2_DEFAULT_29417_2-doublev-18,0.55,0.23
106_Enumerate_Alternative_Full_1_DEFAULT_8543_2-doublev-21,0.55,0.3
115_Enumerate_Alternative_Full_1_DEFAULT_16699_2-doublev-24,0.55,2.16
106_Enumerate_Alternative_Full_1_DEFAULT_8543_Un-2-doublev-15,0.56,0.34
16_Enumerate_Alternative_Full_1_DEFAULT_26740_Un-2-doublev-12,0.56,0.16
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-doublev-18,0.56,0.04
52_Enumerate_Alternative_Full_1_DEFAULT_759_2-doublev-21,0.56,0.12
36_Enumerate_Alternative_Full_3_DEFAULT_20418_2-doublev-24,0.56,0.06
45_Enumerate_Alternative_Full_3_DEFAULT_15622_2-doublev-24,0.57,0.06
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-doublev-15,0.58,0.01
55_Enumerate_Alternative_Full_1_DEFAULT_2905_2-doublev-18,0.58,0.13
28_Enumerate_Alternative_Full_1_DEFAULT_11547_2-doublev-21,0.58,0.19
81_Enumerate_Alternative_Full_3_DEFAULT_2231_Un-2-doublev-12,0.59,0.2
20_Enumerate_Alternative_Full_2_DEFAULT_13658_2-doublev-15,0.59,0.05
5_Enumerate_Alternative_Full_2_DEFAULT_22084_2-doublev-18,0.59,0.3
102_Enumerate_Alternative_Full_3_DEFAULT_31417_2-doublev-15,0.61,0.01
40_Enumerate_Alternative_Full_1_DEFAULT_14157_2-doublev-18,0.61,0.16
34_Enumerate_Alternative_Full_1_DEFAULT_10456_Un-2-doublev-15,0.62,0.39
20_Enumerate_Alternative_Full_2_DEFAULT_13658_Un-2-doublev-12,0.62,0.14
32_Enumerate_Alternative_Full_2_DEFAULT_29417_Un-2-doublev-12,0.62,0.16
119_Enumerate_Alternative_Full_2_DEFAULT_31792_2-doublev-18,0.62,0
67_Enumerate_Alternative_Full_1_DEFAULT_17876_Un-2-doublev-15,0.63,0.38
45_Enumerate_Alternative_Full_3_DEFAULT_15622_2-doublev-18,0.63,0
94_Enumerate_Alternative_Full_1_DEFAULT_13727_2-doublev-18,0.63,0.12
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-doublev-18,0.64,0.05
118_Enumerate_Alternative_Full_1_DEFAULT_2753_2-doublev-18,0.64,0.03
98_Enumerate_Alternative_Full_2_DEFAULT_32598_2-doublev-18,0.64,0.04
28_Enumerate_Alternative_Full_1_DEFAULT_11547_2-doublev-24,0.64,0.14
104_Enumerate_Alternative_Full_2_DEFAULT_22564_2-doublev-24,0.65,0.14
111_Enumerate_Alternative_Full_3_DEFAULT_21083_Un-2-doublev-18,0.67,0.25
58_Enumerate_Alternative_Full_1_DEFAULT_26985_2-doublev-18,0.67,0.16
22_Enumerate_Alternative_Full_1_DEFAULT_16849_2-doublev-24,0.67,0.15
89_Enumerate_Alternative_Full_2_DEFAULT_9472_2-doublev-24,0.67,0.4
32_Enumerate_Alternative_Full_2_DEFAULT_29417_2-doublev-21,0.69,0.35
25_Enumerate_Alternative_Full_1_DEFAULT_6709_Un-2-doublev-12,0.7,0.16
120_Enumerate_Alternative_Full_3_DEFAULT_6602_Un-2-doublev-18,0.72,0.28
41_Enumerate_Alternative_Full_2_DEFAULT_69_2-doublev-24,0.72,0.06
46_Enumerate_Alternative_Full_1_DEFAULT_10222_2-doublev-24,0.72,0.14
21_Enumerate_Alternative_Full_3_DEFAULT_717_Un-2-doublev-12,0.74,0.02
5_Enumerate_Alternative_Full_2_DEFAULT_22084_Un-2-doublev-12,0.76,0.21
87_Enumerate_Alternative_Full_3_DEFAULT_14775_2-doublev-24,0.76,0.04
56_Enumerate_Alternative_Full_2_DEFAULT_27702_Un-2-doublev-12,0.77,0
119_Enumerate_Alternative_Full_2_DEFAULT_31792_2-doublev-21,0.77,0.06
41_Enumerate_Alternative_Full_2_DEFAULT_69_Un-2-doublev-18,0.78,0.04
62_Enumerate_Alternative_Full_2_DEFAULT_21352_Un-2-doublev-12,0.78,0.25
73_Enumerate_Alternative_Full_1_DEFAULT_5107_Un-2-doublev-12,0.78,0.01
42_Enumerate_Alternative_Full_3_DEFAULT_3023_2-doublev-24,0.78,0.14
94_Enumerate_Alternative_Full_1_DEFAULT_13727_Un-2-doublev-15,0.79,0.4
4_Enumerate_Alternative_Full_1_DEFAULT_15262_2-doublev-15,0.79,0.01
4_Enumerate_Alternative_Full_1_DEFAULT_15262_Un-2-doublev-12,0.8,0.06
41_Enumerate_Alternative_Full_2_DEFAULT_69_Un-2-doublev-21,0.81,0.08
40_Enumerate_Alternative_Full_1_DEFAULT_14157_Un-2-doublev-12,0.81,0.23
7_Enumerate_Alternative_Full_1_DEFAULT_3718_Un-2-doublev-12,0.81,0.16
99_Enumerate_Alternative_Full_3_DEFAULT_11310_2-doublev-15,0.81,0.02
116_Enumerate_Alternative_Full_2_DEFAULT_25944_Un-2-doublev-12,0.82,0.2
91_Enumerate_Alternative_Full_1_DEFAULT_13383_Un-2-doublev-12,0.82,0.16
95_Enumerate_Alternative_Full_2_DEFAULT_15928_Un-2-doublev-12,0.82,0.24
22_Enumerate_Alternative_Full_1_DEFAULT_16849_Un-2-doublev-12,0.83,0.03
64_Enumerate_Alternative_Full_1_DEFAULT_24318_Un-2-doublev-12,0.83,0.21
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-doublev-15,0.84,0.22
28_Enumerate_Alternative_Full_1_DEFAULT_11547_Un-2-doublev-15,0.85,4.85
1_Enumerate_Alternative_Full_1_DEFAULT_31681_Un-2-doublev-12,0.86,0.16
107_Enumerate_Alternative_Full_2_DEFAULT_12158_Un-2-doublev-12,0.87,0.11
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-doublev-15,0.87,0.64
58_Enumerate_Alternative_Full_1_DEFAULT_26985_Un-2-doublev-12,0.89,0.23
86_Enumerate_Alternative_Full_2_DEFAULT_8467_Un-2-doublev-12,0.9,0.21
67_Enumerate_Alternative_Full_1_DEFAULT_17876_2-doublev-15,0.91,0.24
73_Enumerate_Alternative_Full_1_DEFAULT_5107_2-doublev-24,0.92,1.04
19_Enumerate_Alternative_Full_1_DEFAULT_6751_2-doublev-18,0.94,0.07
52_Enumerate_Alternative_Full_1_DEFAULT_759_2-doublev-24,0.96,0.19
76_Enumerate_Alternative_Full_1_DEFAULT_9373_2-doublev-12,0.96,0.01
103_Enumerate_Alternative_Full_1_DEFAULT_31869_2-doublev-15,0.97,0.07
34_Enumerate_Alternative_Full_1_DEFAULT_10456_2-doublev-15,0.97,0.25
103_Enumerate_Alternative_Full_1_DEFAULT_31869_Un-2-doublev-12,1.01,0.07
94_Enumerate_Alternative_Full_1_DEFAULT_13727_2-doublev-15,1.03,0.25
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-doublev-18,1.03,2.21
115_Enumerate_Alternative_Full_1_DEFAULT_16699_2-doublev-12,1.06,0.02
80_Enumerate_Alternative_Full_2_DEFAULT_32737_2-doublev-18,1.07,0.01
110_Enumerate_Alternative_Full_2_DEFAULT_27416_Un-2-doublev-18,1.09,9.86
76_Enumerate_Alternative_Full_1_DEFAULT_9373_2-doublev-15,1.09,0.12
81_Enumerate_Alternative_Full_3_DEFAULT_2231_2-doublev-18,1.1,7.74
5_Enumerate_Alternative_Full_2_DEFAULT_22084_2-doublev-21,1.1,0.75
42_Enumerate_Alternative_Full_3_DEFAULT_3023_Un-2-doublev-12,1.13,0.32
104_Enumerate_Alternative_Full_2_DEFAULT_22564_2-doublev-21,1.13,0.23
55_Enumerate_Alternative_Full_1_DEFAULT_2905_2-doublev-21,1.13,0.02
120_Enumerate_Alternative_Full_3_DEFAULT_6602_2-doublev-18,1.19,0.18
99_Enumerate_Alternative_Full_3_DEFAULT_11310_2-doublev-24,1.2,0.09
35_Enumerate_Alternative_Full_2_DEFAULT_25977_Un-2-doublev-18,1.21,0.44
46_Enumerate_Alternative_Full_1_DEFAULT_10222_Un-2-doublev-12,1.21,0.32
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-doublev-24,1.21,2.4
16_Enumerate_Alternative_Full_1_DEFAULT_26740_Un-2-doublev-15,1.22,0.79
25_Enumerate_Alternative_Full_1_DEFAULT_6709_Un-2-doublev-15,1.23,0.71
5_Enumerate_Alternative_Full_2_DEFAULT_22084_2-doublev-15,1.26,0.23
59_Enumerate_Alternative_Full_2_DEFAULT_16281_2-doublev-18,1.27,0.35
19_Enumerate_Alternative_Full_1_DEFAULT_6751_2-doublev-21,1.27,0.03
117_Enumerate_Alternative_Full_3_DEFAULT_15838_Un-2-doublev-18,1.28,5.29
88_Enumerate_Alternative_Full_1_DEFAULT_2212_2-doublev-15,1.29,0.04
62_Enumerate_Alternative_Full_2_DEFAULT_21352_2-doublev-15,1.3,0.36
12_Enumerate_Alternative_Full_3_DEFAULT_31928_Un-2-doublev-18,1.31,0.48
74_Enumerate_Alternative_Full_2_DEFAULT_10838_2-doublev-18,1.32,0.33
29_Enumerate_Alternative_Full_2_DEFAULT_7260_Un-2-doublev-12,1.33,0.1
119_Enumerate_Alternative_Full_2_DEFAULT_31792_Un-2-doublev-12,1.34,0.01
70_Enumerate_Alternative_Full_1_DEFAULT_28975_2-doublev-18,1.34,0.29
64_Enumerate_Alternative_Full_1_DEFAULT_24318_Un-2-doublev-15,1.37,4.63
95_Enumerate_Alternative_Full_2_DEFAULT_15928_2-doublev-15,1.38,0.29
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-doublev-18,1.38,0.02
113_Enumerate_Alternative_Full_2_DEFAULT_70_2-doublev-21,1.38,0.02
118_Enumerate_Alternative_Full_1_DEFAULT_2753_2-doublev-24,1.4,0.17
59_Enumerate_Alternative_Full_2_DEFAULT_16281_2-doublev-21,1.41,1.69
100_Enumerate_Alternative_Full_1_DEFAULT_30414_2-doublev-18,1.42,0.02
83_Enumerate_Alternative_Full_2_DEFAULT_4448_2-doublev-21,1.48,0.03
74_Enumerate_Alternative_Full_2_DEFAULT_10838_2-doublev-21,1.5,1.73
112_Enumerate_Alternative_Full_1_DEFAULT_16567_Un-2-doublev-18,1.51,24.21
83_Enumerate_Alternative_Full_2_DEFAULT_4448_2-doublev-24,1.57,0.02
65_Enumerate_Alternative_Full_2_DEFAULT_26740_Un-2-doublev-15,1.6,0.94
70_Enumerate_Alternative_Full_1_DEFAULT_28975_2-doublev-21,1.67,0.36
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-doublev-18,1.69,0.95
25_Enumerate_Alternative_Full_1_DEFAULT_6709_2-doublev-24,1.69,0.41
108_Enumerate_Alternative_Full_3_DEFAULT_16923_Un-2-doublev-18,1.71,0.76
95_Enumerate_Alternative_Full_2_DEFAULT_15928_2-doublev-21,1.72,0.36
100_Enumerate_Alternative_Full_1_DEFAULT_30414_2-doublev-15,1.73,0
13_Enumerate_Alternative_Full_1_DEFAULT_29690_Un-2-doublev-12,1.76,0.56
109_Enumerate_Alternative_Full_1_DEFAULT_16687_Un-2-doublev-15,1.79,0.24
9_Enumerate_Alternative_Full_3_DEFAULT_25434_2-doublev-24,1.79,0.01
98_Enumerate_Alternative_Full_2_DEFAULT_32598_Un-2-doublev-15,1.8,0.12
7_Enumerate_Alternative_Full_1_DEFAULT_3718_2-doublev-21,1.81,0.04
1_Enumerate_Alternative_Full_1_DEFAULT_31681_2-doublev-21,1.84,0.04
91_Enumerate_Alternative_Full_1_DEFAULT_13383_2-doublev-21,1.84,0.04
8_Enumerate_Alternative_Full_2_DEFAULT_26796_Un-2-doublev-18,1.85,11.28
1_Enumerate_Alternative_Full_1_DEFAULT_31681_2-doublev-15,1.86,0.02
113_Enumerate_Alternative_Full_2_DEFAULT_70_2-doublev-18,1.87,0.04
35_Enumerate_Alternative_Full_2_DEFAULT_25977_Un-2-doublev-21,1.89,0.53
41_Enumerate_Alternative_Full_2_DEFAULT_69_Un-2-doublev-24,1.89,0.09
1_Enumerate_Alternative_Full_1_DEFAULT_31681_Un-2-doublev-15,1.9,0.73
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-doublev-15,1.9,0.01
16_Enumerate_Alternative_Full_1_DEFAULT_26740_2-doublev-24,1.91,0.41
105_Enumerate_Alternative_Full_3_DEFAULT_7051_Un-2-doublev-15,1.92,1.47
7_Enumerate_Alternative_Full_1_DEFAULT_3718_Un-2-doublev-15,1.94,0.69
87_Enumerate_Alternative_Full_3_DEFAULT_14775_Un-2-doublev-18,1.99,0.18
100_Enumerate_Alternative_Full_1_DEFAULT_30414_Un-2-doublev-15,2.02,1.72
4_Enumerate_Alternative_Full_1_DEFAULT_15262_2-doublev-18,2.02,0.07
92_Enumerate_Alternative_Full_2_DEFAULT_2517_Un-2-doublev-15,2.05,0.14
91_Enumerate_Alternative_Full_1_DEFAULT_13383_2-doublev-15,2.05,0.02
78_Enumerate_Alternative_Full_3_DEFAULT_5812_2-doublev-21,2.05,0.3
7_Enumerate_Alternative_Full_1_DEFAULT_3718_2-doublev-15,2.08,0.02
95_Enumerate_Alternative_Full_2_DEFAULT_15928_2-doublev-18,2.09,0.41
91_Enumerate_Alternative_Full_1_DEFAULT_13383_Un-2-doublev-15,2.13,0.73
113_Enumerate_Alternative_Full_2_DEFAULT_70_2-doublev-24,2.24,0.09
9_Enumerate_Alternative_Full_3_DEFAULT_25434_Un-2-doublev-15,2.3,2.14
97_Enumerate_Alternative_Full_1_DEFAULT_32033_Un-2-doublev-15,2.39,2.72
19_Enumerate_Alternative_Full_1_DEFAULT_6751_2-doublev-24,2.39,1.64
74_Enumerate_Alternative_Full_2_DEFAULT_10838_Un-2-doublev-18,2.4,0.68
115_Enumerate_Alternative_Full_1_DEFAULT_16699_Un-2-doublev-15,2.41,7.01
34_Enumerate_Alternative_Full_1_DEFAULT_10456_Un-2-doublev-18,2.46,0.67
102_Enumerate_Alternative_Full_3_DEFAULT_31417_Un-2-doublev-15,2.47,0.11
67_Enumerate_Alternative_Full_1_DEFAULT_17876_Un-2-doublev-18,2.53,0.71
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-doublev-21,2.56,0.02
80_Enumerate_Alternative_Full_2_DEFAULT_32737_2-doublev-24,2.59,0.01
59_Enumerate_Alternative_Full_2_DEFAULT_16281_Un-2-doublev-18,2.61,0.69
88_Enumerate_Alternative_Full_1_DEFAULT_2212_Un-2-doublev-15,2.65,3.06
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-doublev-24,2.67,2.41
82_Enumerate_Alternative_Full_1_DEFAULT_26645_Un-2-doublev-15,2.7,0.33
94_Enumerate_Alternative_Full_1_DEFAULT_13727_Un-2-doublev-18,2.76,0.77
20_Enumerate_Alternative_Full_2_DEFAULT_13658_Un-2-doublev-15,2.83,9.47
76_Enumerate_Alternative_Full_1_DEFAULT_9373_2-doublev-21,2.86,0.02
81_Enumerate_Alternative_Full_3_DEFAULT_2231_Un-2-doublev-15,2.87,1.85
58_Enumerate_Alternative_Full_1_DEFAULT_26985_2-doublev-21,2.9,0.71
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-doublev-15,2.91,0.34
113_Enumerate_Alternative_Full_2_DEFAULT_70_Un-2-doublev-15,2.92,0.13
104_Enumerate_Alternative_Full_2_DEFAULT_22564_Un-2-doublev-15,2.97,1.63
81_Enumerate_Alternative_Full_3_DEFAULT_2231_2-doublev-15,3,3.06
40_Enumerate_Alternative_Full_1_DEFAULT_14157_2-doublev-21,3.09,0.71
80_Enumerate_Alternative_Full_2_DEFAULT_32737_Un-2-doublev-15,3.26,2.23
4_Enumerate_Alternative_Full_1_DEFAULT_15262_Un-2-doublev-15,3.42,0.33
99_Enumerate_Alternative_Full_3_DEFAULT_11310_2-doublev-21,3.43,0.02
13_Enumerate_Alternative_Full_1_DEFAULT_29690_2-doublev-24,3.48,0.83
106_Enumerate_Alternative_Full_1_DEFAULT_8543_Un-2-doublev-18,3.57,1.43
99_Enumerate_Alternative_Full_3_DEFAULT_11310_Un-2-doublev-15,3.61,0.12
25_Enumerate_Alternative_Full_1_DEFAULT_6709_Un-2-doublev-18,3.63,1.53
16_Enumerate_Alternative_Full_1_DEFAULT_26740_Un-2-doublev-18,3.67,1.49
99_Enumerate_Alternative_Full_3_DEFAULT_11310_2-doublev-18,3.69,0.03
35_Enumerate_Alternative_Full_2_DEFAULT_25977_Un-2-doublev-24,3.72,1.01
62_Enumerate_Alternative_Full_2_DEFAULT_21352_Un-2-doublev-15,3.86,2.37
78_Enumerate_Alternative_Full_3_DEFAULT_5812_2-doublev-24,3.93,0.49
58_Enumerate_Alternative_Full_1_DEFAULT_26985_Un-2-doublev-15,4,2.57
78_Enumerate_Alternative_Full_3_DEFAULT_5812_Un-2-doublev-15,4.02,2.06
62_Enumerate_Alternative_Full_2_DEFAULT_21352_2-doublev-18,4.03,1
4_Enumerate_Alternative_Full_1_DEFAULT_15262_2-doublev-21,4.03,0.75
119_Enumerate_Alternative_Full_2_DEFAULT_31792_2-doublev-24,4.05,0.07
107_Enumerate_Alternative_Full_2_DEFAULT_12158_2-doublev-15,4.07,0.02
