ID_FILE_1,SOLVING_TIME_DEFAULT,SOLVING_TIME_CUSTOM
96_Enumerate_Alternative_Full_3_DEFAULT_18316_2-double-8,0.01,0
106_Enumerate_Alternative_Full_1_DEFAULT_8543_Un-2-double-6,0.02,0
116_Enumerate_Alternative_Full_2_DEFAULT_25944_Un-2-double-6,0.02,0
25_Enumerate_Alternative_Full_1_DEFAULT_6709_Un-2-double-6,0.02,0
94_Enumerate_Alternative_Full_1_DEFAULT_13727_Un-2-double-6,0.02,0
108_Enumerate_Alternative_Full_3_DEFAULT_16923_Un-2-double-8,0.02,0
11_Enumerate_Alternative_Full_2_DEFAULT_21172_Un-2-double-8,0.02,0.03
17_Enumerate_Alternative_Full_2_DEFAULT_22856_Un-2-double-8,0.02,0
36_Enumerate_Alternative_Full_3_DEFAULT_20418_Un-2-double-8,0.02,0
52_Enumerate_Alternative_Full_1_DEFAULT_759_Un-2-double-8,0.02,0.02
57_Enumerate_Alternative_Full_3_DEFAULT_4997_Un-2-double-8,0.02,0.07
60_Enumerate_Alternative_Full_3_DEFAULT_16345_Un-2-double-8,0.02,0.04
63_Enumerate_Alternative_Full_3_DEFAULT_14837_Un-2-double-8,0.02,0
69_Enumerate_Alternative_Full_3_DEFAULT_7579_Un-2-double-8,0.02,0.03
82_Enumerate_Alternative_Full_1_DEFAULT_26645_Un-2-double-8,0.02,0
87_Enumerate_Alternative_Full_3_DEFAULT_14775_Un-2-double-8,0.02,0.02
91_Enumerate_Alternative_Full_1_DEFAULT_13383_Un-2-double-8,0.02,0.01
95_Enumerate_Alternative_Full_2_DEFAULT_15928_Un-2-double-8,0.02,0
22_Enumerate_Alternative_Full_1_DEFAULT_16849_2-double-10,0.02,0
41_Enumerate_Alternative_Full_2_DEFAULT_69_2-double-10,0.02,0.02
44_Enumerate_Alternative_Full_2_DEFAULT_13524_2-double-10,0.02,0
47_Enumerate_Alternative_Full_2_DEFAULT_23256_2-double-10,0.02,0
49_Enumerate_Alternative_Full_1_DEFAULT_6652_2-double-10,0.02,0.02
54_Enumerate_Alternative_Full_3_DEFAULT_10002_2-double-10,0.02,0.12
5_Enumerate_Alternative_Full_2_DEFAULT_22084_2-double-10,0.02,0
66_Enumerate_Alternative_Full_3_DEFAULT_23583_2-double-10,0.02,0.04
68_Enumerate_Alternative_Full_2_DEFAULT_19383_2-double-10,0.02,0
77_Enumerate_Alternative_Full_2_DEFAULT_12399_2-double-10,0.02,0
94_Enumerate_Alternative_Full_1_DEFAULT_13727_2-double-10,0.02,0.08
26_Enumerate_Alternative_Full_2_DEFAULT_24419_2-double-12,0.02,0
29_Enumerate_Alternative_Full_2_DEFAULT_7260_2-double-12,0.02,0.02
42_Enumerate_Alternative_Full_3_DEFAULT_3023_2-double-12,0.02,0.04
78_Enumerate_Alternative_Full_3_DEFAULT_5812_2-double-12,0.02,0.04
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-double-12,0.02,0.02
106_Enumerate_Alternative_Full_1_DEFAULT_8543_2-double-14,0.02,1.01
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-double-6,0.02,0.01
111_Enumerate_Alternative_Full_3_DEFAULT_21083_2-double-6,0.02,0
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-double-8,0.02,0
41_Enumerate_Alternative_Full_2_DEFAULT_69_2-double-8,0.02,0
47_Enumerate_Alternative_Full_2_DEFAULT_23256_2-double-8,0.02,0
70_Enumerate_Alternative_Full_1_DEFAULT_28975_2-double-8,0.02,0.03
73_Enumerate_Alternative_Full_1_DEFAULT_5107_2-double-8,0.02,0
74_Enumerate_Alternative_Full_2_DEFAULT_10838_2-double-8,0.02,0
79_Enumerate_Alternative_Full_1_DEFAULT_21123_2-double-8,0.02,0
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-double-8,0.02,0
87_Enumerate_Alternative_Full_3_DEFAULT_14775_2-double-8,0.02,0
64_Enumerate_Alternative_Full_1_DEFAULT_24318_Un-2-double-6,0.03,0
107_Enumerate_Alternative_Full_2_DEFAULT_12158_Un-2-double-8,0.03,0
114_Enumerate_Alternative_Full_3_DEFAULT_22154_Un-2-double-8,0.03,0.03
31_Enumerate_Alternative_Full_1_DEFAULT_16017_Un-2-double-8,0.03,0.01
34_Enumerate_Alternative_Full_1_DEFAULT_10456_Un-2-double-8,0.03,0.06
35_Enumerate_Alternative_Full_2_DEFAULT_25977_Un-2-double-8,0.03,0
3_Enumerate_Alternative_Full_3_DEFAULT_16837_Un-2-double-8,0.03,0.05
4_Enumerate_Alternative_Full_1_DEFAULT_15262_Un-2-double-8,0.03,0.18
5_Enumerate_Alternative_Full_2_DEFAULT_22084_Un-2-double-8,0.03,0.07
64_Enumerate_Alternative_Full_1_DEFAULT_24318_Un-2-double-8,0.03,0.01
74_Enumerate_Alternative_Full_2_DEFAULT_10838_Un-2-double-8,0.03,0.04
102_Enumerate_Alternative_Full_3_DEFAULT_31417_2-double-10,0.03,0.02
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-double-10,0.03,0.01
10_Enumerate_Alternative_Full_1_DEFAULT_8598_2-double-10,0.03,0.1
110_Enumerate_Alternative_Full_2_DEFAULT_27416_2-double-10,0.03,0
28_Enumerate_Alternative_Full_1_DEFAULT_11547_2-double-10,0.03,0
29_Enumerate_Alternative_Full_2_DEFAULT_7260_2-double-10,0.03,0.02
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-double-10,0.03,0.03
32_Enumerate_Alternative_Full_2_DEFAULT_29417_2-double-10,0.03,0
40_Enumerate_Alternative_Full_1_DEFAULT_14157_2-double-10,0.03,0.02
59_Enumerate_Alternative_Full_2_DEFAULT_16281_2-double-10,0.03,0
72_Enumerate_Alternative_Full_3_DEFAULT_7706_2-double-10,0.03,0
79_Enumerate_Alternative_Full_1_DEFAULT_21123_2-double-10,0.03,0.03
81_Enumerate_Alternative_Full_3_DEFAULT_2231_2-double-10,0.03,0.02
83_Enumerate_Alternative_Full_2_DEFAULT_4448_2-double-10,0.03,0
87_Enumerate_Alternative_Full_3_DEFAULT_14775_2-double-10,0.03,0.04
89_Enumerate_Alternative_Full_2_DEFAULT_9472_2-double-10,0.03,0
90_Enumerate_Alternative_Full_3_DEFAULT_1280_2-double-10,0.03,0.02
91_Enumerate_Alternative_Full_1_DEFAULT_13383_2-double-10,0.03,0.05
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-double-12,0.03,0.02
10_Enumerate_Alternative_Full_1_DEFAULT_8598_2-double-12,0.03,0.03
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-double-12,0.03,0.03
118_Enumerate_Alternative_Full_1_DEFAULT_2753_2-double-12,0.03,0.01
23_Enumerate_Alternative_Full_2_DEFAULT_29843_2-double-12,0.03,0.02
49_Enumerate_Alternative_Full_1_DEFAULT_6652_2-double-12,0.03,0.16
83_Enumerate_Alternative_Full_2_DEFAULT_4448_2-double-12,0.03,0.09
87_Enumerate_Alternative_Full_3_DEFAULT_14775_2-double-12,0.03,0.05
88_Enumerate_Alternative_Full_1_DEFAULT_2212_2-double-12,0.03,0.08
21_Enumerate_Alternative_Full_3_DEFAULT_717_2-double-14,0.03,0.03
35_Enumerate_Alternative_Full_2_DEFAULT_25977_2-double-14,0.03,0.24
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-double-8,0.03,0
1_Enumerate_Alternative_Full_1_DEFAULT_31681_2-double-8,0.03,0
36_Enumerate_Alternative_Full_3_DEFAULT_20418_2-double-8,0.03,0
43_Enumerate_Alternative_Full_1_DEFAULT_14690_2-double-8,0.03,0
77_Enumerate_Alternative_Full_2_DEFAULT_12399_2-double-8,0.03,0
88_Enumerate_Alternative_Full_1_DEFAULT_2212_2-double-8,0.03,0
119_Enumerate_Alternative_Full_2_DEFAULT_31792_Un-2-double-6,0.04,0
11_Enumerate_Alternative_Full_2_DEFAULT_21172_Un-2-double-6,0.04,0
54_Enumerate_Alternative_Full_3_DEFAULT_10002_Un-2-double-8,0.04,0.1
61_Enumerate_Alternative_Full_1_DEFAULT_14189_Un-2-double-8,0.04,0
107_Enumerate_Alternative_Full_2_DEFAULT_12158_2-double-10,0.04,0
118_Enumerate_Alternative_Full_1_DEFAULT_2753_2-double-10,0.04,0.01
11_Enumerate_Alternative_Full_2_DEFAULT_21172_2-double-10,0.04,0.02
43_Enumerate_Alternative_Full_1_DEFAULT_14690_2-double-10,0.04,0
52_Enumerate_Alternative_Full_1_DEFAULT_759_2-double-10,0.04,0.01
60_Enumerate_Alternative_Full_3_DEFAULT_16345_2-double-10,0.04,0.03
73_Enumerate_Alternative_Full_1_DEFAULT_5107_2-double-10,0.04,0.13
7_Enumerate_Alternative_Full_1_DEFAULT_3718_2-double-10,0.04,0.02
101_Enumerate_Alternative_Full_2_DEFAULT_7830_2-double-12,0.04,0.05
52_Enumerate_Alternative_Full_1_DEFAULT_759_2-double-12,0.04,0.03
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-double-14,0.04,0.36
68_Enumerate_Alternative_Full_2_DEFAULT_19383_2-double-14,0.04,0.66
77_Enumerate_Alternative_Full_2_DEFAULT_12399_2-double-14,0.04,0.12
67_Enumerate_Alternative_Full_1_DEFAULT_17876_2-double-16,0.04,0.38
30_Enumerate_Alternative_Full_3_DEFAULT_21865_Un-2-double-8,0.05,0.01
90_Enumerate_Alternative_Full_3_DEFAULT_1280_Un-2-double-8,0.05,0
101_Enumerate_Alternative_Full_2_DEFAULT_7830_2-double-10,0.05,0
36_Enumerate_Alternative_Full_3_DEFAULT_20418_2-double-10,0.05,0.02
4_Enumerate_Alternative_Full_1_DEFAULT_15262_2-double-10,0.05,0
69_Enumerate_Alternative_Full_3_DEFAULT_7579_2-double-10,0.05,0.09
70_Enumerate_Alternative_Full_1_DEFAULT_28975_2-double-10,0.05,0.09
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-double-10,0.05,0.02
9_Enumerate_Alternative_Full_3_DEFAULT_25434_2-double-10,0.05,0.02
113_Enumerate_Alternative_Full_2_DEFAULT_70_2-double-12,0.05,0.14
114_Enumerate_Alternative_Full_3_DEFAULT_22154_2-double-12,0.05,0.2
119_Enumerate_Alternative_Full_2_DEFAULT_31792_2-double-12,0.05,0.09
30_Enumerate_Alternative_Full_3_DEFAULT_21865_2-double-12,0.05,0.07
55_Enumerate_Alternative_Full_1_DEFAULT_2905_2-double-12,0.05,0.08
79_Enumerate_Alternative_Full_1_DEFAULT_21123_2-double-12,0.05,0.1
95_Enumerate_Alternative_Full_2_DEFAULT_15928_2-double-12,0.05,0.14
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-double-14,0.05,0.05
3_Enumerate_Alternative_Full_3_DEFAULT_16837_2-double-14,0.05,0.11
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-double-14,0.05,1.29
82_Enumerate_Alternative_Full_1_DEFAULT_26645_2-double-16,0.05,13.85
104_Enumerate_Alternative_Full_2_DEFAULT_22564_2-double-8,0.05,0
7_Enumerate_Alternative_Full_1_DEFAULT_3718_2-double-8,0.05,0
77_Enumerate_Alternative_Full_2_DEFAULT_12399_Un-2-double-10,0.06,0.07
18_Enumerate_Alternative_Full_3_DEFAULT_25148_Un-2-double-8,0.06,0.04
28_Enumerate_Alternative_Full_1_DEFAULT_11547_Un-2-double-8,0.06,0.04
66_Enumerate_Alternative_Full_3_DEFAULT_23583_Un-2-double-8,0.06,0.21
94_Enumerate_Alternative_Full_1_DEFAULT_13727_Un-2-double-8,0.06,0.03
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-double-10,0.06,0.01
115_Enumerate_Alternative_Full_1_DEFAULT_16699_2-double-10,0.06,0.02
117_Enumerate_Alternative_Full_3_DEFAULT_15838_2-double-10,0.06,0.03
19_Enumerate_Alternative_Full_1_DEFAULT_6751_2-double-10,0.06,0.02
23_Enumerate_Alternative_Full_2_DEFAULT_29843_2-double-10,0.06,0.06
117_Enumerate_Alternative_Full_3_DEFAULT_15838_2-double-12,0.06,0.06
36_Enumerate_Alternative_Full_3_DEFAULT_20418_2-double-12,0.06,0.1
44_Enumerate_Alternative_Full_2_DEFAULT_13524_2-double-12,0.06,0.03
47_Enumerate_Alternative_Full_2_DEFAULT_23256_2-double-12,0.06,0.26
68_Enumerate_Alternative_Full_2_DEFAULT_19383_2-double-12,0.06,0.18
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-double-12,0.06,0.06
110_Enumerate_Alternative_Full_2_DEFAULT_27416_2-double-14,0.06,0.13
113_Enumerate_Alternative_Full_2_DEFAULT_70_2-double-14,0.06,0.33
18_Enumerate_Alternative_Full_3_DEFAULT_25148_2-double-14,0.06,1.26
49_Enumerate_Alternative_Full_1_DEFAULT_6652_2-double-14,0.06,0.23
73_Enumerate_Alternative_Full_1_DEFAULT_5107_2-double-14,0.06,1.86
78_Enumerate_Alternative_Full_3_DEFAULT_5812_2-double-14,0.06,0.06
8_Enumerate_Alternative_Full_2_DEFAULT_26796_2-double-14,0.06,0.92
68_Enumerate_Alternative_Full_2_DEFAULT_19383_2-double-16,0.06,2.29
15_Enumerate_Alternative_Full_3_DEFAULT_1743_Un-2-double-8,0.07,0
38_Enumerate_Alternative_Full_2_DEFAULT_4490_Un-2-double-8,0.07,0.12
68_Enumerate_Alternative_Full_2_DEFAULT_19383_Un-2-double-8,0.07,0
73_Enumerate_Alternative_Full_1_DEFAULT_5107_Un-2-double-8,0.07,0.15
103_Enumerate_Alternative_Full_1_DEFAULT_31869_2-double-10,0.07,0.12
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-double-10,0.07,0.08
18_Enumerate_Alternative_Full_3_DEFAULT_25148_2-double-10,0.07,0
74_Enumerate_Alternative_Full_2_DEFAULT_10838_2-double-10,0.07,0.03
115_Enumerate_Alternative_Full_1_DEFAULT_16699_2-double-12,0.07,0.14
1_Enumerate_Alternative_Full_1_DEFAULT_31681_2-double-12,0.07,0.14
4_Enumerate_Alternative_Full_1_DEFAULT_15262_2-double-12,0.07,0.04
54_Enumerate_Alternative_Full_3_DEFAULT_10002_2-double-12,0.07,0.26
5_Enumerate_Alternative_Full_2_DEFAULT_22084_2-double-12,0.07,0.11
19_Enumerate_Alternative_Full_1_DEFAULT_6751_2-double-14,0.07,0.01
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-double-14,0.07,0.13
100_Enumerate_Alternative_Full_1_DEFAULT_30414_Un-2-double-8,0.08,0.08
32_Enumerate_Alternative_Full_2_DEFAULT_29417_Un-2-double-8,0.08,0.03
59_Enumerate_Alternative_Full_2_DEFAULT_16281_Un-2-double-8,0.08,0.05
15_Enumerate_Alternative_Full_3_DEFAULT_1743_2-double-10,0.08,0.03
34_Enumerate_Alternative_Full_1_DEFAULT_10456_2-double-10,0.08,0.02
35_Enumerate_Alternative_Full_2_DEFAULT_25977_2-double-10,0.08,0.06
57_Enumerate_Alternative_Full_3_DEFAULT_4997_2-double-10,0.08,0.02
107_Enumerate_Alternative_Full_2_DEFAULT_12158_2-double-12,0.08,0.02
18_Enumerate_Alternative_Full_3_DEFAULT_25148_2-double-12,0.08,0.07
28_Enumerate_Alternative_Full_1_DEFAULT_11547_2-double-12,0.08,0.03
101_Enumerate_Alternative_Full_2_DEFAULT_7830_2-double-14,0.08,0.14
105_Enumerate_Alternative_Full_3_DEFAULT_7051_2-double-14,0.08,0.14
23_Enumerate_Alternative_Full_2_DEFAULT_29843_2-double-14,0.08,0.06
26_Enumerate_Alternative_Full_2_DEFAULT_24419_2-double-14,0.08,0.08
42_Enumerate_Alternative_Full_3_DEFAULT_3023_2-double-14,0.08,0.09
89_Enumerate_Alternative_Full_2_DEFAULT_9472_2-double-14,0.08,0.31
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-double-16,0.08,0.06
2_Enumerate_Alternative_Full_2_DEFAULT_4634_2-double-16,0.08,0.89
37_Enumerate_Alternative_Full_1_DEFAULT_3380_2-double-16,0.08,0.07
89_Enumerate_Alternative_Full_2_DEFAULT_9472_Un-2-double-8,0.09,0
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-double-10,0.09,0.03
46_Enumerate_Alternative_Full_1_DEFAULT_10222_2-double-12,0.09,0.55
69_Enumerate_Alternative_Full_3_DEFAULT_7579_2-double-12,0.09,0.53
119_Enumerate_Alternative_Full_2_DEFAULT_31792_2-double-14,0.09,0.14
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-double-16,0.09,0.41
111_Enumerate_Alternative_Full_3_DEFAULT_21083_2-double-16,0.09,0.09
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-double-18,0.09,0.39
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-double-18,0.09,0.1
37_Enumerate_Alternative_Full_1_DEFAULT_3380_2-double-18,0.09,0.06
54_Enumerate_Alternative_Full_3_DEFAULT_10002_2-double-18,0.09,41
47_Enumerate_Alternative_Full_2_DEFAULT_23256_Un-2-double-8,0.1,0.04
38_Enumerate_Alternative_Full_2_DEFAULT_4490_2-double-10,0.1,0.04
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-double-10,0.1,0.01
110_Enumerate_Alternative_Full_2_DEFAULT_27416_2-double-12,0.1,0
32_Enumerate_Alternative_Full_2_DEFAULT_29417_2-double-12,0.1,0.03
64_Enumerate_Alternative_Full_1_DEFAULT_24318_2-double-12,0.1,0.14
67_Enumerate_Alternative_Full_1_DEFAULT_17876_2-double-12,0.1,0.02
96_Enumerate_Alternative_Full_3_DEFAULT_18316_2-double-12,0.1,0.04
118_Enumerate_Alternative_Full_1_DEFAULT_2753_2-double-14,0.1,0.11
22_Enumerate_Alternative_Full_1_DEFAULT_16849_2-double-14,0.1,0.15
22_Enumerate_Alternative_Full_1_DEFAULT_16849_2-double-16,0.1,0.82
46_Enumerate_Alternative_Full_1_DEFAULT_10222_2-double-16,0.1,0.18
115_Enumerate_Alternative_Full_1_DEFAULT_16699_Un-2-double-8,0.11,0.02
25_Enumerate_Alternative_Full_1_DEFAULT_6709_Un-2-double-8,0.11,0.12
44_Enumerate_Alternative_Full_2_DEFAULT_13524_Un-2-double-8,0.11,0
17_Enumerate_Alternative_Full_2_DEFAULT_22856_2-double-10,0.11,0.13
67_Enumerate_Alternative_Full_1_DEFAULT_17876_2-double-14,0.11,0.03
103_Enumerate_Alternative_Full_1_DEFAULT_31869_Un-2-double-8,0.12,0.11
16_Enumerate_Alternative_Full_1_DEFAULT_26740_Un-2-double-8,0.12,0.1
79_Enumerate_Alternative_Full_1_DEFAULT_21123_Un-2-double-8,0.12,0.04
11_Enumerate_Alternative_Full_2_DEFAULT_21172_2-double-12,0.12,0.11
85_Enumerate_Alternative_Full_1_DEFAULT_1769_2-double-12,0.12,0.06
43_Enumerate_Alternative_Full_1_DEFAULT_14690_2-double-14,0.12,0.1
87_Enumerate_Alternative_Full_3_DEFAULT_14775_2-double-14,0.12,0.28
118_Enumerate_Alternative_Full_1_DEFAULT_2753_Un-2-double-8,0.13,0.13
25_Enumerate_Alternative_Full_1_DEFAULT_6709_2-double-10,0.13,0.16
106_Enumerate_Alternative_Full_1_DEFAULT_8543_2-double-12,0.13,0.14
29_Enumerate_Alternative_Full_2_DEFAULT_7260_2-double-14,0.13,0.09
79_Enumerate_Alternative_Full_1_DEFAULT_21123_2-double-14,0.13,0.02
23_Enumerate_Alternative_Full_2_DEFAULT_29843_Un-2-double-10,0.14,0.05
42_Enumerate_Alternative_Full_3_DEFAULT_3023_Un-2-double-10,0.14,0.05
7_Enumerate_Alternative_Full_1_DEFAULT_3718_Un-2-double-8,0.14,0.16
102_Enumerate_Alternative_Full_3_DEFAULT_31417_2-double-12,0.14,0.14
111_Enumerate_Alternative_Full_3_DEFAULT_21083_2-double-12,0.14,0
35_Enumerate_Alternative_Full_2_DEFAULT_25977_2-double-12,0.14,0.03
57_Enumerate_Alternative_Full_3_DEFAULT_4997_2-double-14,0.14,1.78
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-double-14,0.14,0.41
47_Enumerate_Alternative_Full_2_DEFAULT_23256_2-double-16,0.14,13.87
44_Enumerate_Alternative_Full_2_DEFAULT_13524_2-double-20,0.14,6.66
113_Enumerate_Alternative_Full_2_DEFAULT_70_Un-2-double-10,0.15,0.1
78_Enumerate_Alternative_Full_3_DEFAULT_5812_Un-2-double-10,0.15,0.28
92_Enumerate_Alternative_Full_2_DEFAULT_2517_Un-2-double-10,0.15,0.05
109_Enumerate_Alternative_Full_1_DEFAULT_16687_Un-2-double-8,0.15,0
40_Enumerate_Alternative_Full_1_DEFAULT_14157_Un-2-double-8,0.15,0.12
88_Enumerate_Alternative_Full_1_DEFAULT_2212_Un-2-double-8,0.15,0.17
22_Enumerate_Alternative_Full_1_DEFAULT_16849_2-double-12,0.15,0.24
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-double-12,0.15,0.09
59_Enumerate_Alternative_Full_2_DEFAULT_16281_2-double-12,0.15,0.12
61_Enumerate_Alternative_Full_1_DEFAULT_14189_2-double-12,0.15,0.21
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-double-14,0.15,0.13
96_Enumerate_Alternative_Full_3_DEFAULT_18316_2-double-14,0.15,0.88
102_Enumerate_Alternative_Full_3_DEFAULT_31417_2-double-16,0.15,0.22
104_Enumerate_Alternative_Full_2_DEFAULT_22564_2-double-16,0.15,2.07
26_Enumerate_Alternative_Full_2_DEFAULT_24419_Un-2-double-10,0.16,0.06
66_Enumerate_Alternative_Full_3_DEFAULT_23583_2-double-12,0.16,0.16
81_Enumerate_Alternative_Full_3_DEFAULT_2231_2-double-12,0.16,0.16
37_Enumerate_Alternative_Full_1_DEFAULT_3380_2-double-14,0.16,0.17
22_Enumerate_Alternative_Full_1_DEFAULT_16849_2-double-18,0.16,1.12
49_Enumerate_Alternative_Full_1_DEFAULT_6652_Un-2-double-10,0.17,0.15
1_Enumerate_Alternative_Full_1_DEFAULT_31681_2-double-10,0.17,0.03
34_Enumerate_Alternative_Full_1_DEFAULT_10456_2-double-12,0.17,0.02
63_Enumerate_Alternative_Full_3_DEFAULT_14837_2-double-12,0.17,0.29
47_Enumerate_Alternative_Full_2_DEFAULT_23256_2-double-14,0.17,3.78
11_Enumerate_Alternative_Full_2_DEFAULT_21172_2-double-18,0.17,0.19
111_Enumerate_Alternative_Full_3_DEFAULT_21083_Un-2-double-10,0.18,0.03
19_Enumerate_Alternative_Full_1_DEFAULT_6751_Un-2-double-8,0.18,0.06
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-double-12,0.18,0.04
40_Enumerate_Alternative_Full_1_DEFAULT_14157_2-double-12,0.18,0.19
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-double-16,0.18,0.15
11_Enumerate_Alternative_Full_2_DEFAULT_21172_2-double-16,0.18,0.16
42_Enumerate_Alternative_Full_3_DEFAULT_3023_2-double-16,0.18,0.24
68_Enumerate_Alternative_Full_2_DEFAULT_19383_2-double-18,0.18,0.86
9_Enumerate_Alternative_Full_3_DEFAULT_25434_Un-2-double-8,0.19,0.02
73_Enumerate_Alternative_Full_1_DEFAULT_5107_2-double-12,0.19,1.86
35_Enumerate_Alternative_Full_2_DEFAULT_25977_2-double-16,0.19,1.54
49_Enumerate_Alternative_Full_1_DEFAULT_6652_2-double-16,0.19,0.15
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-double-16,0.19,0.17
111_Enumerate_Alternative_Full_3_DEFAULT_21083_Un-2-double-12,0.2,1.28
105_Enumerate_Alternative_Full_3_DEFAULT_7051_Un-2-double-8,0.2,0.07
106_Enumerate_Alternative_Full_1_DEFAULT_8543_Un-2-double-8,0.2,0.03
1_Enumerate_Alternative_Full_1_DEFAULT_31681_Un-2-double-8,0.2,0.08
43_Enumerate_Alternative_Full_1_DEFAULT_14690_Un-2-double-8,0.2,0
85_Enumerate_Alternative_Full_1_DEFAULT_1769_Un-2-double-8,0.2,0
104_Enumerate_Alternative_Full_2_DEFAULT_22564_2-double-12,0.2,0.03
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-double-12,0.2,0.61
111_Enumerate_Alternative_Full_3_DEFAULT_21083_2-double-14,0.2,0.03
115_Enumerate_Alternative_Full_1_DEFAULT_16699_2-double-14,0.2,0.37
23_Enumerate_Alternative_Full_2_DEFAULT_29843_2-double-16,0.2,0.23
40_Enumerate_Alternative_Full_1_DEFAULT_14157_2-double-16,0.2,0.28
24_Enumerate_Alternative_Full_3_DEFAULT_8299_Un-2-double-10,0.21,0.08
10_Enumerate_Alternative_Full_1_DEFAULT_8598_Un-2-double-8,0.21,0.06
86_Enumerate_Alternative_Full_2_DEFAULT_8467_Un-2-double-8,0.21,0.18
55_Enumerate_Alternative_Full_1_DEFAULT_2905_2-double-10,0.21,0
19_Enumerate_Alternative_Full_1_DEFAULT_6751_2-double-12,0.21,0
48_Enumerate_Alternative_Full_3_DEFAULT_29764_2-double-12,0.21,0.13
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-double-16,0.21,0.15
78_Enumerate_Alternative_Full_3_DEFAULT_5812_2-double-16,0.21,0.12
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-double-16,0.21,0.83
66_Enumerate_Alternative_Full_3_DEFAULT_23583_2-double-18,0.21,3.06
116_Enumerate_Alternative_Full_2_DEFAULT_25944_Un-2-double-10,0.22,0.26
29_Enumerate_Alternative_Full_2_DEFAULT_7260_Un-2-double-10,0.22,0.05
24_Enumerate_Alternative_Full_3_DEFAULT_8299_2-double-10,0.22,0.29
112_Enumerate_Alternative_Full_1_DEFAULT_16567_2-double-12,0.22,0.27
44_Enumerate_Alternative_Full_2_DEFAULT_13524_2-double-14,0.22,0.14
90_Enumerate_Alternative_Full_3_DEFAULT_1280_2-double-14,0.22,0.63
17_Enumerate_Alternative_Full_2_DEFAULT_22856_2-double-12,0.23,0.22
24_Enumerate_Alternative_Full_3_DEFAULT_8299_2-double-12,0.23,0.26
29_Enumerate_Alternative_Full_2_DEFAULT_7260_2-double-16,0.23,1.07
77_Enumerate_Alternative_Full_2_DEFAULT_12399_2-double-16,0.23,0.28
119_Enumerate_Alternative_Full_2_DEFAULT_31792_Un-2-double-10,0.24,0.84
94_Enumerate_Alternative_Full_1_DEFAULT_13727_2-double-12,0.24,0.3
98_Enumerate_Alternative_Full_2_DEFAULT_32598_2-double-12,0.24,0.04
1_Enumerate_Alternative_Full_1_DEFAULT_31681_2-double-14,0.24,0.43
43_Enumerate_Alternative_Full_1_DEFAULT_14690_2-double-16,0.24,0.47
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-double-12,0.25,0.06
113_Enumerate_Alternative_Full_2_DEFAULT_70_2-double-16,0.25,0.15
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-double-18,0.25,0.2
102_Enumerate_Alternative_Full_3_DEFAULT_31417_Un-2-double-10,0.26,0.1
37_Enumerate_Alternative_Full_1_DEFAULT_3380_2-double-12,0.26,0.23
103_Enumerate_Alternative_Full_1_DEFAULT_31869_2-double-14,0.26,1.67
36_Enumerate_Alternative_Full_3_DEFAULT_20418_2-double-14,0.26,0.28
49_Enumerate_Alternative_Full_1_DEFAULT_6652_2-double-18,0.26,12.62
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-double-18,0.26,0.33
30_Enumerate_Alternative_Full_3_DEFAULT_21865_2-double-14,0.27,0.34
90_Enumerate_Alternative_Full_3_DEFAULT_1280_2-double-12,0.28,0.06
61_Enumerate_Alternative_Full_1_DEFAULT_14189_2-double-14,0.28,0.27
72_Enumerate_Alternative_Full_3_DEFAULT_7706_2-double-14,0.28,0.2
78_Enumerate_Alternative_Full_3_DEFAULT_5812_2-double-20,0.29,0.97
